"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.48675","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"1","18.4872","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"2","18.4872","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"3","18.4886","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"4","18.4886","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"5","18.48867","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"6","18.48867","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"7","18.48857","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"8","18.48857","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"9","18.48856","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"10","18.48856","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"11","18.49012","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"12","18.49012","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"13","18.48885","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"14","18.48885","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"15","18.48882","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"16","18.48882","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"17","18.48777","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"18","18.48777","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"19","18.48796","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"20","18.48796","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"21","18.48696","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"22","18.48696","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"23","18.48742","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"24","18.48742","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"25","18.48578","8/31/2026 2:26:41 PM","8/31/2026 2:26:41 PM",
"26","18.48578","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"27","18.487","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"28","18.487","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"29","18.48731","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"30","18.48731","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"31","18.49017","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"32","18.49017","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"33","18.48955","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"34","18.48955","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"35","18.48975","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"36","18.48975","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"37","18.48941","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"38","18.48941","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"39","18.48753","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"40","18.48753","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"41","18.48752","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"42","18.48752","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"43","18.48683","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"44","18.48683","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"45","18.48693","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"46","18.48693","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"47","18.48554","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"48","18.48554","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"49","18.4871","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"50","18.4871","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"51","18.48703","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"52","18.48703","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"53","18.48902","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"54","18.48902","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"55","18.48771","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"56","18.48771","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"57","18.48813","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"58","18.48813","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"59","18.48847","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"60","18.48847","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"61","18.48817","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"62","18.48817","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"63","18.48797","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"64","18.48797","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"65","18.48673","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"66","18.48673","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"67","18.48732","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"68","18.48732","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"69","18.48714","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"70","18.48714","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"71","18.48744","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"72","18.48744","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"73","18.48756","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"74","18.48756","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"75","18.48674","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"76","18.48674","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"77","18.48829","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"78","18.48829","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"79","18.48789","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"80","18.48789","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"81","18.49","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"82","18.49","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"83","18.48819","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"84","18.48819","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"85","18.48916","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"86","18.48916","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"87","18.48763","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"88","18.48763","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"89","18.48779","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"90","18.48779","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"91","18.48727","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"92","18.48727","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"93","18.48725","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"94","18.48725","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"95","18.48709","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"96","18.48709","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"97","18.48644","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"98","18.48644","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"99","18.48742","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"100","18.48742","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"101","18.48732","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"102","18.48732","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"103","18.48858","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"104","18.48858","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"105","18.48895","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"106","18.48895","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"107","18.48801","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"108","18.48801","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"109","18.48801","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"110","18.48793","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"111","18.48793","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"112","18.48816","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"113","18.48816","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"114","18.48825","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"115","18.48825","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"116","18.48753","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"117","18.48753","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"118","18.48849","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"119","18.48849","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"120","18.48731","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"121","18.48731","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"122","18.48736","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"123","18.48736","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"124","18.48745","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"125","18.48745","8/31/2026 2:26:42 PM","8/31/2026 2:26:42 PM",
"126","18.489","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"127","18.489","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"128","18.48909","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"129","18.48909","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"130","18.48914","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"131","18.48914","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"132","18.48848","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"133","18.48848","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"134","18.48759","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"135","18.48759","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"136","18.48775","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"137","18.48775","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"138","18.48657","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"139","18.48657","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"140","18.48818","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"141","18.48818","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"142","18.48708","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"143","18.48769","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"144","18.48769","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"145","18.4886","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"146","18.4886","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"147","18.48846","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"148","18.48846","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"149","18.4877","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"150","18.4877","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"151","18.48772","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"152","18.48772","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"153","18.48844","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"154","18.48844","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"155","18.48842","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"156","18.48842","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"157","18.48721","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"158","18.48721","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"159","18.48696","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"160","18.48696","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"161","18.48678","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"162","18.48678","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"163","18.4875","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"164","18.4875","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"165","18.48778","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"166","18.48778","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"167","18.4866","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"168","18.4866","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"169","18.48651","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"170","18.48651","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"171","18.48587","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"172","18.48587","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"173","18.48675","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"174","18.48675","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"175","18.48638","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"176","18.48638","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"177","18.48626","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"178","18.48626","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"179","18.48639","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"180","18.48639","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"181","18.48557","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
"182","18.48557","8/31/2026 2:26:43 PM","8/31/2026 2:26:43 PM",
