"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.28478","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"1","18.28478","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"2","18.28676","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"3","18.28676","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"4","18.28813","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"5","18.28813","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"6","18.28814","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"7","18.28814","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"8","18.28765","8/28/2026 3:32:32 PM","8/28/2026 3:32:32 PM",
"9","18.28765","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"10","18.28707","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"11","18.28707","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"12","18.28554","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"13","18.28554","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"14","18.28558","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"15","18.28558","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"16","18.28496","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"17","18.28496","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"18","18.28568","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"19","18.28568","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"20","18.28585","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"21","18.28585","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"22","18.28714","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"23","18.28714","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"24","18.28676","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"25","18.28676","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"26","18.28612","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"27","18.28612","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"28","18.28618","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"29","18.28618","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"30","18.2854","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"31","18.2854","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"32","18.28685","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"33","18.28685","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"34","18.28675","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"35","18.28675","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"36","18.28731","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"37","18.28731","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"38","18.2874","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"39","18.2874","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"40","18.28684","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"41","18.28684","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"42","18.28701","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"43","18.28701","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"44","18.28738","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"45","18.28738","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"46","18.28763","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"47","18.28763","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"48","18.2869","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"49","18.2869","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"50","18.28629","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"51","18.28629","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"52","18.28656","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"53","18.28656","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"54","18.28742","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"55","18.28742","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"56","18.28701","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"57","18.28701","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"58","18.28761","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"59","18.28761","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"60","18.28704","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"61","18.28704","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"62","18.28607","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"63","18.28607","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"64","18.28478","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"65","18.28478","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"66","18.2865","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"67","18.2865","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"68","18.2861","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"69","18.2861","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"70","18.28674","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"71","18.28674","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"72","18.2871","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"73","18.2871","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"74","18.2869","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"75","18.2869","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"76","18.28715","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"77","18.28715","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"78","18.28797","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"79","18.28797","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"80","18.28806","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"81","18.28806","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"82","18.28629","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"83","18.28629","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"84","18.28724","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"85","18.28724","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"86","18.28627","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"87","18.28627","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"88","18.28625","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"89","18.28625","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"90","18.28666","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"91","18.28666","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"92","18.28664","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"93","18.28664","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"94","18.28752","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"95","18.28752","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"96","18.28684","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"97","18.28684","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"98","18.28676","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"99","18.28676","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"100","18.28643","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"101","18.28643","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"102","18.28643","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"103","18.28602","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"104","18.28602","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"105","18.28474","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"106","18.28474","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"107","18.28616","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"108","18.28616","8/28/2026 3:32:33 PM","8/28/2026 3:32:33 PM",
"109","18.28726","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"110","18.28726","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"111","18.28531","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"112","18.28531","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"113","18.28398","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"114","18.28398","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"115","18.28517","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"116","18.28517","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"117","18.28562","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"118","18.28562","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"119","18.28489","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"120","18.28489","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"121","18.2842","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"122","18.2842","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"123","18.28565","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"124","18.28565","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"125","18.2839","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"126","18.2839","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"127","18.28333","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"128","18.28333","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"129","18.28411","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"130","18.28411","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"131","18.28211","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"132","18.28211","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"133","18.28178","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"134","18.28178","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"135","18.28277","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"136","18.28277","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"137","18.28112","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"138","18.28112","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"139","18.28105","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"140","18.28105","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"141","18.27903","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"142","18.27903","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"143","18.28015","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"144","18.28015","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"145","18.27733","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"146","18.27733","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"147","18.27965","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"148","18.27965","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"149","18.28064","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"150","18.28064","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"151","18.28152","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"152","18.28152","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"153","18.27855","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"154","18.27855","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"155","18.27846","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"156","18.27846","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"157","18.27303","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"158","18.27303","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"159","18.27265","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"160","18.27265","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"161","18.27581","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"162","18.27581","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"163","18.27671","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"164","18.27671","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"165","18.27503","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"166","18.27503","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"167","18.27431","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"168","18.27431","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"169","18.27619","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"170","18.27619","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"171","18.27238","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"172","18.27238","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"173","18.27294","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"174","18.27294","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"175","18.27208","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"176","18.27208","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"177","18.27206","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"178","18.27206","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"179","18.26958","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"180","18.26958","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"181","18.27266","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"182","18.27266","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"183","18.27109","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"184","18.27109","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"185","18.2715","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"186","18.2715","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"187","18.26989","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"188","18.26989","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"189","18.27036","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"190","18.27036","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"191","18.26704","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"192","18.26704","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"193","18.2689","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"194","18.2689","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"195","18.26797","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"196","18.26797","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"197","18.26921","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"198","18.26921","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"199","18.267","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"200","18.267","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"201","18.26896","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"202","18.26896","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"203","18.26647","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"204","18.26647","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"205","18.26736","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
"206","18.26736","8/28/2026 3:32:34 PM","8/28/2026 3:32:34 PM",
