"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.27063","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"1","18.27124","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"2","18.27124","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"3","18.26824","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"4","18.26824","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"5","18.26735","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"6","18.26735","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"7","18.26551","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"8","18.26551","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"9","18.26868","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"10","18.26868","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"11","18.26671","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"12","18.26671","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"13","18.26779","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"14","18.26779","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"15","18.26715","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"16","18.26715","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"17","18.26926","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"18","18.26926","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"19","18.27094","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"20","18.27094","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"21","18.27223","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"22","18.27223","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"23","18.2717","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"24","18.2717","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"25","18.27093","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
"26","18.27093","9/2/2026 1:53:54 PM","9/2/2026 1:53:54 PM",
