"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.28047","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"1","18.2805","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"2","18.2805","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"3","18.28236","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"4","18.28236","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"5","18.28085","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"6","18.28085","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"7","18.28135","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"8","18.28135","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"9","18.28061","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"10","18.28061","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"11","18.28173","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"12","18.28173","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"13","18.28077","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"14","18.28077","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"15","18.28016","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"16","18.28016","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"17","18.2804","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"18","18.2804","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"19","18.2802","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"20","18.2802","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
"21","18.28172","9/2/2026 1:57:26 PM","9/2/2026 1:57:26 PM",
