"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.28155","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"1","18.28081","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"2","18.28081","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"3","18.28","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"4","18.28","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"5","18.28249","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"6","18.28249","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"7","18.28296","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"8","18.28296","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"9","18.28625","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"10","18.28625","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"11","18.28567","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"12","18.28567","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"13","18.28491","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"14","18.28491","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"15","18.28491","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"16","18.28402","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"17","18.28402","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"18","18.28514","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"19","18.28514","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"20","18.28582","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"21","18.28582","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"22","18.28545","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"23","18.28545","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"24","18.28447","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"25","18.28447","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"26","18.28327","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"27","18.28327","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"28","18.28263","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"29","18.28263","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"30","18.28346","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"31","18.28346","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"32","18.28302","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"33","18.28302","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"34","18.28268","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"35","18.28268","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"36","18.28237","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"37","18.28237","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"38","18.28405","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"39","18.28405","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"40","18.28503","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"41","18.28503","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"42","18.2851","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"43","18.2851","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"44","18.28486","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"45","18.28486","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"46","18.28513","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"47","18.28513","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"48","18.28469","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"49","18.28469","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"50","18.28454","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"51","18.28454","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"52","18.28262","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"53","18.28262","9/2/2026 2:00:56 PM","9/2/2026 2:00:56 PM",
"54","18.28034","9/2/2026 2:00:57 PM","9/2/2026 2:00:57 PM",
"55","18.28034","9/2/2026 2:00:57 PM","9/2/2026 2:00:57 PM",
