"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.27967","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"1","18.27967","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"2","18.28094","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"3","18.28094","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"4","18.28087","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"5","18.28087","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"6","18.28229","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"7","18.28229","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"8","18.28303","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"9","18.28303","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"10","18.28328","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"11","18.28328","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"12","18.28539","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"13","18.28539","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"14","18.28644","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"15","18.28644","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"16","18.28523","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"17","18.28523","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"18","18.28465","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"19","18.28465","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"20","18.28222","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"21","18.28222","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"22","18.28103","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"23","18.28103","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"24","18.28059","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"25","18.28059","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"26","18.2803","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"27","18.2803","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"28","18.28216","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"29","18.28216","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"30","18.28335","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"31","18.28335","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"32","18.28489","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"33","18.28489","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"34","18.2844","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"35","18.2844","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"36","18.28363","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"37","18.28363","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"38","18.28244","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"39","18.28244","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"40","18.28435","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"41","18.28435","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"42","18.28424","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"43","18.28424","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
"44","18.28448","9/2/2026 2:01:39 PM","9/2/2026 2:01:39 PM",
