"Live Graph Properties",
"Device","Status","Serial Number",
"1","Enabled","354044",
"2","Disabled","",
"3","Disabled","",
"4","Disabled","",
"5","Disabled","",
"6","Disabled","",
"7","Disabled","",
"8","Disabled","",
"9","Disabled","",
"10","Disabled","",
"11","Disabled","",
"12","Disabled","",
"13","Disabled","",
"14","Disabled","",
"15","Disabled","",
"16","Disabled","",
"Sum","Disabled","",
"Math","Disabled","",

"Device 1",
"Live Graph Table",
"Sample Number","Tracking Value","Date","Time",
"0","18.28551","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"1","18.28551","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"2","18.28491","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"3","18.28491","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"4","18.28522","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"5","18.28522","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"6","18.28556","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"7","18.28556","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"8","18.28502","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"9","18.28502","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"10","18.28493","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"11","18.28493","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"12","18.28535","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"13","18.28535","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"14","18.28583","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"15","18.28583","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"16","18.28499","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"17","18.28499","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"18","18.28462","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"19","18.28462","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"20","18.28516","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"21","18.28516","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"22","18.2852","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"23","18.2852","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"24","18.28399","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"25","18.28399","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"26","18.28521","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"27","18.28521","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"28","18.2851","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"29","18.2851","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"30","18.28629","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"31","18.28629","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"32","18.28552","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"33","18.28552","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"34","18.2858","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"35","18.2858","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"36","18.2847","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"37","18.2847","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"38","18.28621","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"39","18.28621","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"40","18.28522","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"41","18.28522","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"42","18.28534","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"43","18.28534","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"44","18.28551","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"45","18.28551","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"46","18.2856","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"47","18.2856","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"48","18.28475","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"49","18.28475","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"50","18.28484","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"51","18.28484","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"52","18.2852","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"53","18.2852","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"54","18.28603","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"55","18.28603","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"56","18.28603","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"57","18.2859","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"58","18.2859","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"59","18.28543","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"60","18.28543","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"61","18.2843","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"62","18.2843","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"63","18.28624","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"64","18.28624","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"65","18.2846","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"66","18.2846","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"67","18.28446","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"68","18.28446","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"69","18.28498","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"70","18.28498","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"71","18.28502","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"72","18.28502","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"73","18.28569","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"74","18.28569","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"75","18.28499","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"76","18.28499","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"77","18.28615","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"78","18.28615","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"79","18.28542","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"80","18.28542","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"81","18.28538","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"82","18.28538","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"83","18.28545","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"84","18.28545","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"85","18.28483","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
"86","18.28483","9/2/2026 2:02:17 PM","9/2/2026 2:02:17 PM",
